step,loss,mse,stft
step,loss,mse,stft
33000,0.6043563485145569,0.4535728394985199,1.5078351497650146
33050,0.6337370276451111,0.43532389402389526,1.9841314554214478
33100,0.48940128087997437,0.3490143418312073,1.4038692712783813
33150,0.4750341773033142,0.3295060396194458,1.4552814960479736
33200,0.658469557762146,0.469664067029953,1.888054609298706
33250,0.6368677020072937,0.4453302323818207,1.9153746366500854
33300,0.6002020239830017,0.3987567126750946,2.0144529342651367
33350,0.504692018032074,0.3345462679862976,1.7014575004577637
33400,0.5832566618919373,0.404365599155426,1.7889107465744019
33450,0.5984406471252441,0.405527263879776,1.9291338920593262
33500,0.5081437230110168,0.33382266759872437,1.7432105541229248
33550,0.49371781945228577,0.34198272228240967,1.5173509120941162
33600,0.5921605825424194,0.43991854786872864,1.5224205255508423
33650,0.6413269639015198,0.4513818323612213,1.8994512557983398
33700,0.421104371547699,0.27216455340385437,1.4893981218338013
33750,0.5472197532653809,0.3914354741573334,1.5578429698944092
33800,0.5499698519706726,0.37510931491851807,1.7486053705215454
33850,0.4444965720176697,0.30758723616600037,1.3690931797027588
33900,0.5565522313117981,0.3818836212158203,1.7466859817504883
33950,0.5089148283004761,0.37307754158973694,1.3583729267120361
34000,0.46260690689086914,0.30885425209999084,1.5375266075134277
34050,0.4968017637729645,0.33459770679473877,1.6220405101776123
34100,0.4991433024406433,0.3307986259460449,1.6834466457366943
34150,0.4750770926475525,0.3237486481666565,1.5132842063903809
34200,0.5570294260978699,0.3871133625507355,1.6991604566574097
34250,0.49269476532936096,0.34896421432495117,1.4373054504394531
34300,0.5629444122314453,0.35806381702423096,2.0488061904907227
34350,0.5161418914794922,0.35819578170776367,1.5794612169265747
34400,0.45446154475212097,0.3147178590297699,1.3974368572235107
34450,0.47937506437301636,0.3226394057273865,1.5673567056655884
34500,0.5304625630378723,0.3654622435569763,1.6500030755996704
34550,0.4379350244998932,0.2780732810497284,1.598617434501648
34600,0.46800076961517334,0.3175421953201294,1.5045857429504395
34650,0.5050115585327148,0.3430631160736084,1.619484305381775
34700,0.4802659749984741,0.30577152967453003,1.7449442148208618
34750,0.4703429937362671,0.3341807425022125,1.3616225719451904
34800,0.516139030456543,0.3499967157840729,1.6614234447479248
34850,0.447931170463562,0.3171415328979492,1.3078964948654175
34900,0.5172497034072876,0.3524465560913086,1.6480315923690796
34950,0.43275588750839233,0.26554611325263977,1.67209792137146
35000,3.4102253913879395,3.239335298538208,1.7089018821716309
35050,0.5205845236778259,0.36686384677886963,1.5372065305709839
35100,0.4934775233268738,0.31596580147743225,1.7751171588897705
35150,0.5892070531845093,0.4270959496498108,1.6211109161376953
35200,0.5353055596351624,0.37112554907798767,1.6417999267578125
35250,0.5271162390708923,0.3468933403491974,1.8022291660308838
35300,0.5027120113372803,0.3421223759651184,1.60589599609375
35350,0.5157904624938965,0.3478487432003021,1.6794172525405884
35400,0.4817541241645813,0.31429609656333923,1.6745803356170654
35450,0.4312574863433838,0.2842005491256714,1.470569372177124
35500,0.45588672161102295,0.2948622703552246,1.6102443933486938
35550,0.49129247665405273,0.322126567363739,1.6916590929031372
35600,0.7717843055725098,0.586626410484314,1.851579189300537
35650,0.596555769443512,0.4168642461299896,1.7969151735305786
35700,0.4372337758541107,0.27814656496047974,1.590872049331665
35750,0.5364687442779541,0.34819796681404114,1.8827078342437744
35800,0.47189098596572876,0.32606402039527893,1.4582695960998535
35850,0.4609699249267578,0.31860145926475525,1.4236844778060913
35900,0.6115531921386719,0.4282655715942383,1.832876443862915
35950,0.46726953983306885,0.31594571471214294,1.5132380723953247
36000,0.5785641670227051,0.41734641790390015,1.6121772527694702
36050,0.5402528047561646,0.35603994131088257,1.842128872871399
36100,0.4560844302177429,0.3062956631183624,1.4978874921798706
36150,2.1762232780456543,1.9708635807037354,2.053598165512085
36200,0.5377794504165649,0.35234907269477844,1.8543039560317993
36250,0.5386581420898438,0.377626895904541,1.6103121042251587
36300,0.6865158677101135,0.4921157658100128,1.9440010786056519
36350,0.45210570096969604,0.2984127104282379,1.5369298458099365
36400,0.4342687129974365,0.29513126611709595,1.3913742303848267
36450,0.4877692461013794,0.34535127878189087,1.4241794347763062
36500,0.4590156674385071,0.310625821352005,1.4838985204696655
36550,0.5011886358261108,0.32099443674087524,1.801941990852356
36600,0.43568652868270874,0.295964777469635,1.3972176313400269
36650,0.49452367424964905,0.3422170877456665,1.5230658054351807
36700,0.47559455037117004,0.3303157389163971,1.4527881145477295
36750,0.5718739032745361,0.39115026593208313,1.8072363138198853
36800,0.527571976184845,0.38522055745124817,1.4235141277313232
36850,0.6241233348846436,0.45915672183036804,1.6496661901474
36900,0.5630277395248413,0.3605457842350006,2.0248193740844727
36950,0.5451242923736572,0.3782265782356262,1.6689772605895996
37000,0.49404090642929077,0.3291419446468353,1.6489897966384888
37050,0.4699498116970062,0.3073651194572449,1.6258468627929688
37100,0.7297083139419556,0.5465528964996338,1.8315541744232178
37150,0.4904899001121521,0.34729650616645813,1.431933879852295
37200,0.4636038541793823,0.30344539880752563,1.6015846729278564
37250,0.4006812572479248,0.26420965790748596,1.364715814590454
37300,0.5148431062698364,0.3809363543987274,1.339067816734314
37350,0.6069389581680298,0.42131784558296204,1.8562113046646118
37400,0.5604897737503052,0.4246272146701813,1.3586254119873047
37450,1.17389714717865,1.012067437171936,1.6182966232299805
37500,0.509573221206665,0.34902438521385193,1.6054880619049072
37550,0.4588625431060791,0.29869747161865234,1.6016504764556885
37600,0.5875270366668701,0.39676910638809204,1.9075791835784912
37650,0.530180811882019,0.3640729486942291,1.661078691482544
37700,0.4663887023925781,0.31260836124420166,1.5378031730651855
37750,0.47654423117637634,0.33151015639305115,1.450340747833252
37800,0.47698721289634705,0.3131563365459442,1.6383087635040283
37850,0.5659382343292236,0.38352495431900024,1.8241329193115234
37900,0.5870928764343262,0.3982827663421631,1.8881007432937622
37950,0.5970067977905273,0.42068755626678467,1.7631926536560059
38000,0.4666515588760376,0.3293016254901886,1.3734992742538452
38050,0.43635663390159607,0.30613774061203003,1.3021888732910156
38100,0.5143946409225464,0.3563874363899231,1.580072283744812
38150,0.4958784282207489,0.3265088200569153,1.6936960220336914
38200,0.4344820976257324,0.2849878668785095,1.49494206905365
38250,0.5000316500663757,0.3273250460624695,1.727065920829773
38300,0.693191647529602,0.5035152435302734,1.8967640399932861
38350,0.6983732581138611,0.49319204688072205,2.051811933517456
38400,0.40175503492355347,0.25450199842453003,1.4725301265716553
38450,0.44668179750442505,0.29572173953056335,1.5096007585525513
38500,0.5740596055984497,0.401633620262146,1.7242594957351685
38550,0.4884154200553894,0.34645044803619385,1.4196497201919556
38600,0.544465184211731,0.35605353116989136,1.884116768836975
38650,0.4565005898475647,0.3015550971031189,1.549454927444458
38700,0.5485327243804932,0.3994308412075043,1.4910191297531128
38750,0.41761696338653564,0.29990729689598083,1.1770967245101929
38800,0.46444088220596313,0.32399001717567444,1.4045088291168213
38850,0.5221626162528992,0.37080350518226624,1.5135912895202637
38900,0.4073723554611206,0.246245339512825,1.6112703084945679
38950,0.6259670853614807,0.4306558072566986,1.9531127214431763
39000,0.5458648204803467,0.36838290095329285,1.7748194932937622
39050,0.495785117149353,0.35685378313064575,1.3893132209777832
39100,0.5488862991333008,0.38217487931251526,1.667114019393921
39150,0.46658188104629517,0.30201447010040283,1.6456739902496338
39200,0.5486699938774109,0.3628675639629364,1.8580241203308105
39250,0.4641444683074951,0.32175135612487793,1.4239312410354614
39300,0.521377682685852,0.349985808134079,1.7139188051223755
39350,0.4745616316795349,0.32036399841308594,1.5419763326644897
39400,0.45360279083251953,0.29352501034736633,1.6007779836654663
39450,0.5655350685119629,0.36926671862602234,1.9626837968826294
39500,0.4998962879180908,0.33224624395370483,1.6765004396438599
39550,0.4297565221786499,0.2884320020675659,1.4132449626922607
39600,0.4723895788192749,0.31119653582572937,1.6119306087493896
39650,0.44574791193008423,0.2880386412143707,1.5770926475524902
39700,0.4646218419075012,0.3221760392189026,1.4244579076766968
39750,0.5379788875579834,0.3483111560344696,1.8966776132583618
39800,0.47678467631340027,0.3344346582889557,1.4235001802444458
39850,0.44048011302948,0.3041492700576782,1.3633085489273071
39900,0.5554602146148682,0.3768223226070404,1.7863787412643433
39950,0.5027430057525635,0.341023713350296,1.6171926259994507
40000,0.5274532437324524,0.34857359528541565,1.7887965440750122
40050,0.4014909267425537,0.26680293679237366,1.3468798398971558
40100,0.47144973278045654,0.3095594644546509,1.6189024448394775
40150,0.51488196849823,0.35793933272361755,1.5694262981414795
40200,0.45866286754608154,0.29374709725379944,1.6491577625274658
40250,0.4587990641593933,0.31187793612480164,1.4692111015319824
40300,0.5289023518562317,0.36607107520103455,1.6283128261566162
40350,0.5173681974411011,0.3296412527561188,1.8772692680358887
40400,0.4383121132850647,0.30202314257621765,1.3628897666931152
40450,0.45364823937416077,0.3138924539089203,1.3975578546524048
40500,0.44453734159469604,0.3165586292743683,1.2797870635986328
40550,0.4663289189338684,0.325045108795166,1.4128382205963135
40600,0.7542711496353149,0.5814664959907532,1.7280466556549072
40650,0.4629697799682617,0.32274648547172546,1.4022328853607178
40700,0.4458431899547577,0.31290411949157715,1.3293906450271606
40750,0.455804705619812,0.2986796498298645,1.5712506771087646
40800,0.4852060079574585,0.31374591588974,1.714600920677185
40850,0.44273361563682556,0.31553104519844055,1.27202570438385
40900,0.4504334330558777,0.3179662227630615,1.3246721029281616
40950,0.8502974510192871,0.6338425874710083,2.164548397064209
41000,1.330322027206421,1.133785367012024,1.9653667211532593
41050,0.5132884979248047,0.3352210223674774,1.7806745767593384
41100,0.588913083076477,0.41115042567253113,1.777626395225525
41150,0.4783323407173157,0.2996596097946167,1.7867271900177002
41200,3.7724850177764893,3.56449031829834,2.079946517944336
41250,0.4198617935180664,0.3044024109840393,1.154593825340271
41300,0.4721006751060486,0.3135140538215637,1.5858662128448486
41350,0.6153628826141357,0.41515883803367615,2.002040386199951
41400,0.4442444145679474,0.3036605417728424,1.4058387279510498
41450,0.5479069352149963,0.3859976828098297,1.619092345237732
41500,0.44665223360061646,0.2995142638683319,1.4713796377182007
41550,0.5307250618934631,0.36564314365386963,1.6508193016052246
41600,0.4764794409275055,0.3124122619628906,1.640671730041504
41650,0.5052112340927124,0.34870150685310364,1.5650972127914429
41700,0.612208902835846,0.46466392278671265,1.475449800491333
41750,0.5313174724578857,0.3640463054180145,1.6727118492126465
41800,0.463512122631073,0.30973997712135315,1.5377216339111328
41850,0.41830313205718994,0.26845210790634155,1.4985102415084839
41900,0.42200732231140137,0.2701082229614258,1.5189908742904663
41950,1.0343061685562134,0.8511495590209961,1.8315662145614624
42000,0.4965904653072357,0.3344171941280365,1.6217327117919922
42050,0.40915125608444214,0.27773404121398926,1.3141720294952393
42100,0.5405545830726624,0.37300026416778564,1.6755433082580566
42150,0.42667460441589355,0.2906758785247803,1.3599872589111328
42200,0.5318537950515747,0.3685303330421448,1.6332348585128784
42250,0.5065326690673828,0.33774107694625854,1.6879158020019531
42300,0.520835816860199,0.34801992774009705,1.728158950805664
42350,0.4478945732116699,0.3005360960960388,1.4735846519470215
42400,0.6038867235183716,0.41743186116218567,1.8645483255386353
42450,0.45025333762168884,0.29826274514198303,1.519905924797058
42500,0.48327821493148804,0.3138296902179718,1.694485068321228
42550,0.4727545976638794,0.3065687417984009,1.6618585586547852
42600,0.5026998519897461,0.3454018831253052,1.5729798078536987
42650,0.533907413482666,0.37358739972114563,1.603200078010559
42700,0.46493810415267944,0.32504960894584656,1.3988847732543945
42750,0.5158672332763672,0.34910255670547485,1.6676464080810547
42800,0.5002481341362,0.32346591353416443,1.767822027206421
42850,0.4692712724208832,0.31096068024635315,1.5831059217453003
42900,0.48703646659851074,0.3315218389034271,1.5551464557647705
42950,0.4894830882549286,0.33885398507118225,1.5062910318374634
43000,0.5139809846878052,0.3370932638645172,1.7688771486282349
43050,0.42546960711479187,0.2761753499507904,1.4929425716400146
43100,0.508239209651947,0.35339874029159546,1.5484046936035156
43150,0.3797585964202881,0.25113430619239807,1.2862430810928345
43200,0.5355777144432068,0.37497177720069885,1.606059193611145
43250,0.4521023631095886,0.31735044717788696,1.3475189208984375
43300,0.5333295464515686,0.3498474657535553,1.8348208665847778
43350,0.41875624656677246,0.2781526446342468,1.4060359001159668
43400,0.5074285268783569,0.35652875900268555,1.5089977979660034
43450,0.9128190279006958,0.7037913203239441,2.0902769565582275
43500,0.4775053858757019,0.3149077296257019,1.625976324081421
43550,0.4163661301136017,0.2961600124835968,1.2020611763000488
43600,0.5061679482460022,0.3433980345726013,1.6276991367340088
43650,0.41435933113098145,0.29080691933631897,1.2355239391326904
43700,0.4749816060066223,0.3112510144710541,1.6373058557510376
43750,0.5479876399040222,0.3809901773929596,1.669974446296692
43800,0.5005701780319214,0.3329772353172302,1.6759296655654907
43850,0.4136155843734741,0.28835323452949524,1.252623438835144
43900,0.3800581991672516,0.24305815994739532,1.3700003623962402
43950,0.4854166805744171,0.3230803310871124,1.6233634948730469
44000,0.5488110184669495,0.3679482936859131,1.8086272478103638
44050,0.5052244067192078,0.32294943928718567,1.8227498531341553
44100,0.48760420083999634,0.33022841811180115,1.5737578868865967
44150,0.4926171898841858,0.34214892983436584,1.5046827793121338
44200,0.4539305567741394,0.3157914876937866,1.3813906908035278
44250,0.3985704779624939,0.25898295640945435,1.395875334739685
44300,0.39651134610176086,0.2529521584510803,1.4355918169021606
44350,0.39391028881073,0.25654852390289307,1.37361741065979
44400,0.521852970123291,0.37010207772254944,1.517508625984192
44450,0.5331782698631287,0.36428263783454895,1.688956379890442
44500,0.41831690073013306,0.27068015933036804,1.476367473602295
44550,0.4556451439857483,0.29799923300743103,1.5764591693878174
44600,0.617358922958374,0.42485129833221436,1.9250763654708862
44650,0.4123932123184204,0.2719578444957733,1.4043537378311157
44700,0.45588916540145874,0.2992090582847595,1.5668010711669922
44750,0.41927042603492737,0.2897079288959503,1.2956249713897705
44800,0.46125760674476624,0.3134169578552246,1.4784064292907715
44850,0.4535786509513855,0.2930694818496704,1.6050914525985718
44900,0.43610066175460815,0.29323041439056396,1.428702473640442
44950,0.40356624126434326,0.267901748418808,1.3566449880599976
45000,0.6109973192214966,0.4527937173843384,1.5820362567901611
45050,0.42004406452178955,0.31438466906547546,1.056593894958496
45100,0.44121143221855164,0.30736538767814636,1.3384604454040527
45150,0.5985255241394043,0.40534141659736633,1.9318407773971558
45200,0.46570008993148804,0.31363075971603394,1.5206934213638306
45250,0.4746353030204773,0.3034627139568329,1.7117259502410889
45300,0.47108012437820435,0.33995699882507324,1.3112313747406006
45350,0.5990403294563293,0.40748342871665955,1.9155691862106323
45400,0.5166398286819458,0.34324997663497925,1.7338981628417969
45450,0.5362854599952698,0.36972278356552124,1.6656267642974854
45500,0.46546804904937744,0.3066902458667755,1.587777853012085
45550,0.7903477549552917,0.6456212997436523,1.4472644329071045
45600,0.4961456060409546,0.35005953907966614,1.4608604907989502
45650,0.7477066516876221,0.5509658455848694,1.9674080610275269
45700,0.45221084356307983,0.3017933964729309,1.5041743516921997
45750,0.4855385422706604,0.33623236417770386,1.4930616617202759
45800,0.4754580557346344,0.3205125331878662,1.549455165863037
45850,0.45739710330963135,0.3110593855381012,1.4633769989013672
45900,0.4101529121398926,0.2609960734844208,1.4915684461593628
45950,0.438152015209198,0.3019695281982422,1.3618249893188477
46000,0.4374535083770752,0.30439621210098267,1.3305728435516357
46050,0.553012490272522,0.38456103205680847,1.6845144033432007
46100,0.5068050622940063,0.35619932413101196,1.5060570240020752
46150,0.4938732385635376,0.35107770562171936,1.4279552698135376
46200,0.46450239419937134,0.30672967433929443,1.577727198600769
46250,0.516966700553894,0.3414764404296875,1.7549023628234863
46300,0.47691407799720764,0.32073482871055603,1.5617924928665161
46350,0.5954982042312622,0.39235904812812805,2.0313913822174072
46400,0.46882590651512146,0.30675095319747925,1.6207494735717773
46450,0.4076453447341919,0.26918184757232666,1.384635090827942
46500,0.9234300851821899,0.7291786074638367,1.942514419555664
46550,0.5374035835266113,0.37170836329460144,1.656952142715454
46600,0.5113837718963623,0.37312284111976624,1.3826096057891846
46650,0.4814920425415039,0.3238905370235443,1.5760152339935303
46700,0.4897363781929016,0.3299182951450348,1.5981807708740234
46750,0.624027669429779,0.43266698718070984,1.9136067628860474
46800,0.6561295986175537,0.4535807967185974,2.0254876613616943
46850,0.4315449297428131,0.2873448133468628,1.4420011043548584
46900,0.47347700595855713,0.3184926509857178,1.5498435497283936
46950,0.5999507904052734,0.4044407904148102,1.9550999402999878
47000,0.4773401618003845,0.3233415186405182,1.539986252784729
47050,0.4718858599662781,0.31367048621177673,1.582153558731079
47100,0.5424447655677795,0.36762672662734985,1.7481803894042969
47150,0.4354378581047058,0.3156043589115143,1.1983349323272705
47200,0.4668867886066437,0.3107418119907379,1.5614497661590576
47250,0.5767762064933777,0.3951067626476288,1.8166942596435547
47300,0.4497137665748596,0.3145386874675751,1.3517506122589111
47350,0.716218113899231,0.56825852394104,1.4795955419540405
47400,0.45016196370124817,0.2932022213935852,1.5695973634719849
47450,0.48478299379348755,0.3222702741622925,1.6251269578933716
47500,0.4586119055747986,0.3176995813846588,1.409123182296753
47550,0.4230942130088806,0.27724653482437134,1.4584767818450928
47600,0.38331735134124756,0.24469362199306488,1.3862371444702148
47650,0.4514259696006775,0.3069480359554291,1.4447791576385498
47700,2.5527284145355225,2.4049901962280273,1.4773821830749512
47750,0.42610934376716614,0.2856508195400238,1.4045852422714233
47800,0.9128709435462952,0.7659115195274353,1.4695942401885986
47850,0.4979605972766876,0.3474175035953522,1.5054309368133545
47900,3.0631103515625,2.8464274406433105,2.1668283939361572
47950,0.4364522695541382,0.2847403585910797,1.51711905002594
48000,0.3852466940879822,0.25782179832458496,1.2742490768432617
48050,0.344448447227478,0.21625685691833496,1.2819156646728516
48100,0.5409471988677979,0.36152830719947815,1.794189214706421
48150,0.48631972074508667,0.33076122403144836,1.5555850267410278
48200,0.45825958251953125,0.29552367329597473,1.6273590326309204
48250,0.5202483534812927,0.35077810287475586,1.6947026252746582
48300,0.49585407972335815,0.3387758433818817,1.5707824230194092
48350,0.5739666223526001,0.4031565487384796,1.7081007957458496
48400,0.4443405270576477,0.28689953684806824,1.57440984249115
48450,0.5280157327651978,0.37796977162361145,1.5004595518112183
48500,0.6752383708953857,0.5065239071846008,1.6871442794799805
48550,0.5251699686050415,0.38637953996658325,1.3879045248031616
48600,0.5034604072570801,0.35191670060157776,1.515437126159668
48650,0.7210341691970825,0.543388307094574,1.7764583826065063
48700,0.4955376088619232,0.3259321451187134,1.6960545778274536
48750,2.5148696899414062,2.282928466796875,2.319411277770996
48800,0.47187966108322144,0.31720516085624695,1.5467450618743896
48850,0.5279672145843506,0.3721276521682739,1.558395504951477
48900,0.5604990720748901,0.373259037733078,1.8724002838134766
48950,0.49071627855300903,0.3300319314002991,1.6068434715270996
49000,0.4387485384941101,0.2849339544773102,1.5381457805633545
49050,0.44714659452438354,0.2965061366558075,1.5064045190811157
49100,0.45972758531570435,0.3260993957519531,1.3362818956375122
49150,0.42299777269363403,0.27954909205436707,1.434486985206604
49200,0.5134117603302002,0.33661168813705444,1.7680007219314575
49250,0.46653300523757935,0.3023836314678192,1.641493558883667
49300,0.4783208966255188,0.3150350749492645,1.6328582763671875
49350,0.4497344195842743,0.31073474884033203,1.3899966478347778
49400,0.4762185215950012,0.3220645487308502,1.5415399074554443
49450,0.4711982011795044,0.3146810531616211,1.565171480178833
49500,0.44682133197784424,0.2982634902000427,1.4855785369873047
49550,0.4830516278743744,0.32429274916648865,1.5875887870788574
49600,1.316078782081604,1.1606940031051636,1.553848147392273
49650,0.4409180283546448,0.3004671335220337,1.4045087099075317
49700,0.4761977791786194,0.3165748119354248,1.5962296724319458
49750,0.495056688785553,0.33413442969322205,1.6092227697372437
49800,0.4256747364997864,0.2788194715976715,1.468552827835083
49850,0.4949084222316742,0.3307144045829773,1.6419401168823242
49900,0.42791056632995605,0.2827194631099701,1.4519108533859253
49950,0.7044903039932251,0.494109570980072,2.1038074493408203
50000,0.4883531630039215,0.33802086114883423,1.503322958946228
50050,0.46070683002471924,0.2956515848636627,1.6505522727966309
50100,0.5295140147209167,0.3823508024215698,1.4716320037841797
50150,0.48886415362358093,0.3254672884941101,1.6339685916900635
50200,0.4739781320095062,0.3110126256942749,1.6296550035476685
50250,0.4096047878265381,0.28251686692237854,1.2708792686462402
50300,0.5548268556594849,0.3931176960468292,1.617091417312622
50350,0.5792456865310669,0.4255278408527374,1.5371785163879395
50400,0.43505001068115234,0.30906590819358826,1.2598408460617065
50450,0.47229158878326416,0.3207072615623474,1.5158430337905884
50500,0.5465328693389893,0.367109477519989,1.7942341566085815
50550,0.4368172585964203,0.32136088609695435,1.1545636653900146
50600,0.43536144495010376,0.2782033085823059,1.571581482887268
50650,0.6693832278251648,0.529903769493103,1.3947943449020386
50700,0.47172126173973083,0.3334479331970215,1.3827332258224487
50750,0.4970257878303528,0.333649218082428,1.633765697479248
50800,0.3784054219722748,0.25746268033981323,1.2094274759292603
50850,0.3788909316062927,0.23937281966209412,1.3951809406280518
50900,0.5350748300552368,0.34644535183906555,1.8862946033477783
50950,0.6748840808868408,0.4831005334854126,1.9178355932235718
51000,0.3728835880756378,0.2594091296195984,1.1347445249557495
51050,0.4619133472442627,0.3148399293422699,1.4707340002059937
51100,0.4864872097969055,0.3459954261779785,1.404917597770691
51150,0.44639071822166443,0.31124189496040344,1.3514882326126099
51200,0.5024856328964233,0.33226919174194336,1.7021640539169312
51250,0.47134846448898315,0.313228577375412,1.581199049949646
51300,0.503638505935669,0.3371925950050354,1.664459228515625
51350,0.4009605646133423,0.255959153175354,1.4500138759613037
51400,0.4020746350288391,0.26627117395401,1.358034610748291
51450,0.5038265585899353,0.31552010774612427,1.8830643892288208
51500,0.496409147977829,0.33887144923210144,1.5753769874572754
51550,0.5372508764266968,0.36769118905067444,1.6955965757369995
51600,0.4038836658000946,0.2678930461406708,1.3599061965942383
51650,0.5176981687545776,0.3742395043373108,1.434586763381958
51700,0.4196099638938904,0.27003005146980286,1.4957993030548096
51750,0.5659750699996948,0.37049102783203125,1.954840064048767
51800,0.5225008726119995,0.35505354404449463,1.6744730472564697
51850,0.5192743539810181,0.3582557737827301,1.6101858615875244
51900,0.41143688559532166,0.2704545259475708,1.4098235368728638
51950,0.46205636858940125,0.32259422540664673,1.3946213722229004
52000,0.6316266655921936,0.4379337728023529,1.9369291067123413
52050,0.42828547954559326,0.28605377674102783,1.4223169088363647
52100,0.4796467125415802,0.3263794779777527,1.5326722860336304
52150,0.3881888687610626,0.256536066532135,1.3165279626846313
52200,0.4524625837802887,0.31015434861183167,1.4230823516845703
52250,0.5318679809570312,0.35991913080215454,1.7194883823394775
52300,0.452821284532547,0.2945663630962372,1.5825492143630981
52350,0.7499290108680725,0.5358923077583313,2.140366792678833
52400,0.45137131214141846,0.32035866379737854,1.3101263046264648
52450,0.43520408868789673,0.283185213804245,1.520188808441162
52500,0.47273939847946167,0.2994995713233948,1.732398271560669
52550,0.4795265793800354,0.33083289861679077,1.4869368076324463
52600,0.42860275506973267,0.2855309247970581,1.4307183027267456
52650,0.4884412884712219,0.34222307801246643,1.4621822834014893
52700,0.8987616300582886,0.6697930097579956,2.2896859645843506
52750,1.338320255279541,1.1489819288253784,1.8933830261230469
52800,0.5444085001945496,0.3633079528808594,1.8110053539276123
52850,0.5267080664634705,0.35488706827163696,1.718209981918335
52900,1.064964771270752,0.8653215765953064,1.9964317083358765
52950,0.4836283326148987,0.33602848649024963,1.4759986400604248
53000,0.3926730751991272,0.2565591633319855,1.3611390590667725
53050,0.5010983943939209,0.3578488528728485,1.4324952363967896
53100,0.6319626569747925,0.4576444923877716,1.7431814670562744
53150,0.4738076329231262,0.32679101824760437,1.4701663255691528
53200,0.5553791522979736,0.37070441246032715,1.8467473983764648
53250,0.6568394899368286,0.4654172360897064,1.9142228364944458
53300,0.448678195476532,0.3196665644645691,1.2901161909103394
53350,0.5390013456344604,0.35237711668014526,1.8662420511245728
53400,0.9915087819099426,0.8106595277786255,1.8084923028945923
53450,0.5991997122764587,0.43413615226745605,1.6506353616714478
53500,0.42441433668136597,0.2684424817562103,1.5597184896469116
53550,0.5195016860961914,0.3595830500125885,1.5991863012313843
53600,0.4446960389614105,0.29238054156303406,1.5231549739837646
53650,0.44049498438835144,0.28323158621788025,1.572633981704712
53700,0.4753103256225586,0.323178231716156,1.5213209390640259
53750,0.46570271253585815,0.34103673696517944,1.246659755706787
53800,0.4475932717323303,0.289228618144989,1.5836464166641235
53850,0.46069151163101196,0.3299415111541748,1.3075001239776611
53900,0.6429029107093811,0.4329242706298828,2.0997865200042725
53950,0.6871499419212341,0.4822752773761749,2.0487468242645264
54000,0.4774359464645386,0.320356160402298,1.5707979202270508
54050,0.4078251123428345,0.254564493894577,1.5326062440872192
54100,0.515423059463501,0.34253162145614624,1.7289142608642578
54150,0.5110065340995789,0.354416161775589,1.5659035444259644
54200,0.4646728038787842,0.33563026785850525,1.290425181388855
54250,0.44627535343170166,0.30900198221206665,1.372733473777771
54300,0.46857067942619324,0.32900339365005493,1.3956727981567383
54350,0.4236799478530884,0.2966454327106476,1.2703450918197632
54400,0.5640742182731628,0.38583502173423767,1.7823917865753174
54450,0.5318737626075745,0.3582286834716797,1.7364507913589478
54500,0.40807944536209106,0.2789107859134674,1.2916865348815918
54550,0.4832969903945923,0.3160027265548706,1.6729427576065063
54600,0.47945868968963623,0.3369373381137848,1.4252135753631592
54650,0.3792727589607239,0.24620398879051208,1.3306875228881836
54700,0.4727097749710083,0.32307350635528564,1.4963628053665161
54750,0.4376814067363739,0.31660938262939453,1.210720181465149
54800,0.4682389199733734,0.3191435635089874,1.4909535646438599
54850,0.5647509098052979,0.42209166288375854,1.4265925884246826
54900,0.4114927053451538,0.27538180351257324,1.3611087799072266
54950,0.5190040469169617,0.3427535891532898,1.7625045776367188
55000,0.4914378523826599,0.34084686636924744,1.5059096813201904
55050,0.5509119033813477,0.37577635049819946,1.7513556480407715
55100,0.46047818660736084,0.3312479257583618,1.2923023700714111
55150,0.48535746335983276,0.33220720291137695,1.5315027236938477
55200,0.48933953046798706,0.3236505687236786,1.6568894386291504
55250,0.48687541484832764,0.333163857460022,1.537115454673767
55300,0.43126827478408813,0.282975971698761,1.482923150062561
55350,0.42110228538513184,0.3023926615715027,1.1870962381362915
55400,0.4787940979003906,0.3115401268005371,1.6725398302078247
55450,0.3925032913684845,0.26011109352111816,1.3239219188690186
55500,0.44871342182159424,0.3291506767272949,1.1956275701522827
55550,0.5098702311515808,0.35880109667778015,1.5106914043426514
55600,0.5241748094558716,0.36225685477256775,1.619179606437683
55650,0.4103724956512451,0.2837069630622864,1.266655445098877
55700,0.4387713670730591,0.30057913064956665,1.3819222450256348
55750,0.4055190086364746,0.2750714123249054,1.304476022720337
55800,0.43129003047943115,0.2910286784172058,1.4026135206222534
55850,0.5309002995491028,0.37291961908340454,1.579806923866272
55900,0.4746111035346985,0.34035295248031616,1.3425816297531128
55950,0.5037652254104614,0.3722666800022125,1.314985752105713
56000,0.4680584669113159,0.32143813371658325,1.4662033319473267
56050,0.4458461403846741,0.27034321427345276,1.7550290822982788
56100,0.42311280965805054,0.26744958758354187,1.5566320419311523
56150,0.4615885615348816,0.3094695806503296,1.52118980884552
56200,0.4668065905570984,0.3094824254512787,1.5732414722442627
56250,0.4219387471675873,0.3032156229019165,1.187231183052063
56300,0.45267459750175476,0.31432780623435974,1.3834679126739502
56350,0.5778561234474182,0.4206511080265045,1.5720502138137817
56400,0.4256094694137573,0.27533888816833496,1.5027058124542236
56450,0.384710431098938,0.2487897276878357,1.3592071533203125
56500,0.46933120489120483,0.31344667077064514,1.5588455200195312
56550,0.6714127063751221,0.47088971734046936,2.0052297115325928
