step,loss_total,loss_base,loss_stft,lr
165350,0.44348886609077454,0.3480488657951355,0.9543998837471008,5e-05
165400,0.32492685317993164,0.25923651456832886,0.6569032073020935,5e-05
165450,0.3865315616130829,0.29045331478118896,0.9607824087142944,5e-05
165500,0.3989609181880951,0.3090350031852722,0.8992590308189392,5e-05
165550,0.34884604811668396,0.24113038182258606,1.0771565437316895,5e-05
165600,0.44208845496177673,0.32573065161705017,1.163577914237976,5e-05
165650,0.4323778748512268,0.3416382670402527,0.907396137714386,5e-05
165700,0.3496335744857788,0.25859853625297546,0.9103503823280334,5e-05
165750,0.3873397707939148,0.29223376512527466,0.9510599970817566,5e-05
165800,0.3735122084617615,0.272574245929718,1.009379506111145,5e-05
165850,0.37907326221466064,0.2927616238594055,0.8631163239479065,5e-05
165900,0.4041314125061035,0.3030974864959717,1.0103392601013184,5e-05
165950,0.36694517731666565,0.2808212637901306,0.8612391352653503,5e-05
166000,0.30273428559303284,0.22160275280475616,0.8113153576850891,5e-05
166050,0.3662157654762268,0.2745353579521179,0.9168038964271545,5e-05
166100,0.3059789538383484,0.20528705418109894,1.0069189071655273,5e-05
166150,0.44803616404533386,0.3505871295928955,0.9744903445243835,5e-05
166200,0.3259659707546234,0.24316522479057312,0.8280074596405029,5e-05
166250,0.42750364542007446,0.3344460725784302,0.9305756688117981,5e-05
166300,0.3098587393760681,0.21368777751922607,0.9617094993591309,5e-05
166350,0.3500276803970337,0.25839996337890625,0.9162771105766296,5e-05
166400,0.35471493005752563,0.264801561832428,0.8991337418556213,5e-05
166450,0.35133931040763855,0.2668088972568512,0.8453041911125183,5e-05
166500,0.4886755049228668,0.39816951751708984,0.9050599336624146,5e-05
166550,0.30457571148872375,0.22501236200332642,0.7956334352493286,5e-05
166600,0.3049147129058838,0.23959937691688538,0.6531534790992737,5e-05
166650,0.3837085962295532,0.3031558394432068,0.8055275678634644,5e-05
166700,0.39499807357788086,0.2965361475944519,0.9846192002296448,5e-05
166750,0.3512256145477295,0.25433647632598877,0.9688912034034729,5e-05
166800,0.500256359577179,0.3975113332271576,1.0274500846862793,5e-05
166850,0.439849853515625,0.3437315821647644,0.9611825942993164,5e-05
166900,0.4099385738372803,0.30117255449295044,1.0876600742340088,5e-05
166950,0.35898980498313904,0.27338409423828125,0.8560571670532227,5e-05
167000,0.33574262261390686,0.2465542107820511,0.8918841481208801,5e-05
167050,0.4463774561882019,0.3393894135951996,1.0698803663253784,5e-05
167100,0.4890468120574951,0.3992457389831543,0.8980106115341187,5e-05
167150,0.4842255115509033,0.38999098539352417,0.9423450827598572,5e-05
167200,0.34375447034835815,0.2643241882324219,0.7943026423454285,5e-05
167250,0.3339627683162689,0.2404060810804367,0.935566782951355,5e-05
167300,0.44697892665863037,0.33137041330337524,1.1560851335525513,5e-05
167350,0.42232537269592285,0.3379902243614197,0.843351423740387,5e-05
167400,0.318461149930954,0.23243439197540283,0.8602674603462219,5e-05
167450,0.3524184823036194,0.2607220411300659,0.9169643521308899,5e-05
167500,0.4699166715145111,0.3817441165447235,0.8817254304885864,5e-05
167550,0.36399000883102417,0.26366549730300903,1.0032449960708618,5e-05
167600,0.3729676604270935,0.2893593907356262,0.8360826969146729,5e-05
167650,0.38810068368911743,0.2747015357017517,1.1339913606643677,5e-05
167700,0.39488089084625244,0.29706352949142456,0.9781737327575684,5e-05
167750,0.4696771204471588,0.39884868264198303,0.708284318447113,5e-05
167800,0.37157052755355835,0.2698301374912262,1.0174037218093872,5e-05
167850,0.3855603337287903,0.30642253160476685,0.7913781404495239,5e-05
167900,0.3517618477344513,0.2656497359275818,0.8611210584640503,5e-05
167950,0.3869937062263489,0.31420624256134033,0.7278746366500854,5e-05
168000,0.434469610452652,0.3347257375717163,0.9974386096000671,5e-05
168050,0.3073911666870117,0.2326825112104416,0.7470866441726685,5e-05
168100,0.3794785141944885,0.2941707372665405,0.85307776927948,5e-05
168150,0.4487330913543701,0.3611861765384674,0.8754689693450928,5e-05
168200,0.34397614002227783,0.2689405679702759,0.7503557205200195,5e-05
168250,0.3741353452205658,0.2934538722038269,0.8068146705627441,5e-05
168300,0.4445686936378479,0.3496134281158447,0.9495525360107422,5e-05
168350,0.38993513584136963,0.29471445083618164,0.9522066712379456,5e-05
168400,0.39649486541748047,0.31479358673095703,0.8170127868652344,5e-05
168450,0.3766862750053406,0.28971463441848755,0.8697163462638855,5e-05
168500,0.42142415046691895,0.3450053334236145,0.7641881704330444,5e-05
168550,0.3704683780670166,0.2706353962421417,0.9983299374580383,5e-05
168600,0.44573143124580383,0.3520837128162384,0.9364771246910095,5e-05
168650,0.30461210012435913,0.2336905300617218,0.7092157006263733,5e-05
168700,0.36008650064468384,0.27637821435928345,0.8370828032493591,5e-05
168750,0.4171293079853058,0.32394352555274963,0.9318578243255615,5e-05
168800,0.3891873359680176,0.28914231061935425,1.0004503726959229,5e-05
168850,0.34623533487319946,0.2519853711128235,0.9424997568130493,5e-05
168900,0.3110910654067993,0.21963506937026978,0.9145599007606506,5e-05
168950,0.4624200463294983,0.3722115159034729,0.9020852446556091,5e-05
169000,0.40556007623672485,0.32011786103248596,0.8544219732284546,5e-05
169050,0.3215216100215912,0.22411268949508667,0.9740892052650452,5e-05
169100,0.40878793597221375,0.3240537941455841,0.8473412990570068,5e-05
169150,0.39678728580474854,0.2898545265197754,1.069327712059021,5e-05
169200,0.3280003070831299,0.25291281938552856,0.7508749961853027,5e-05
169250,0.3841956853866577,0.2817881107330322,1.0240756273269653,5e-05
169300,0.40356406569480896,0.3304392099380493,0.7312484979629517,5e-05
169350,0.3551432490348816,0.2792259156703949,0.7591734528541565,5e-05
169400,0.3492927849292755,0.2466472089290619,1.0264557600021362,5e-05
169450,0.40309932827949524,0.3296339511871338,0.7346537113189697,5e-05
169500,0.34599196910858154,0.2542356252670288,0.917563259601593,5e-05
169550,0.33418071269989014,0.251993864774704,0.821868360042572,5e-05
169600,0.46278148889541626,0.3547295928001404,1.0805190801620483,5e-05
169650,0.3155015707015991,0.22655677795410156,0.8894479274749756,5e-05
169700,0.5203672051429749,0.4186294674873352,1.017377257347107,5e-05
169750,0.3435875177383423,0.26889705657958984,0.746904730796814,5e-05
169800,0.40255093574523926,0.3137783110141754,0.8877260684967041,5e-05
169850,0.32964277267456055,0.2443346083164215,0.8530817031860352,5e-05
169900,0.3820898234844208,0.28564637899398804,0.9644343256950378,5e-05
169950,0.39399638772010803,0.2898455858230591,1.0415080785751343,5e-05
170000,0.3805038630962372,0.2953406572341919,0.8516321182250977,5e-05
170050,0.4221401810646057,0.3165440261363983,1.0559614896774292,5e-05
170100,0.4028017520904541,0.330953449010849,0.7184829711914062,5e-05
170150,0.3500015139579773,0.25005626678466797,0.9994522929191589,5e-05
170200,0.4029960036277771,0.2950158417224884,1.0798016786575317,5e-05
170250,0.37162455916404724,0.29919207096099854,0.7243249416351318,5e-05
170300,0.37018635869026184,0.29147741198539734,0.7870893478393555,5e-05
170350,0.4274735748767853,0.3433913588523865,0.8408220410346985,5e-05
170400,0.34125083684921265,0.2446487993001938,0.9660202264785767,5e-05
170450,0.4013276696205139,0.31279024481773376,0.8853741884231567,5e-05
170500,0.3349418640136719,0.26082587242126465,0.7411600351333618,5e-05
170550,0.3759472072124481,0.29194965958595276,0.8399754166603088,5e-05
170600,0.3812006115913391,0.2946006655693054,0.8659995794296265,5e-05
170650,0.34532612562179565,0.26621562242507935,0.7911049723625183,5e-05
170700,0.428585946559906,0.3628290891647339,0.6575685739517212,5e-05
170750,0.38319867849349976,0.3094264566898346,0.7377222776412964,5e-05
170800,0.40387022495269775,0.3194696307182312,0.8440057635307312,5e-05
170850,0.4258517026901245,0.34070026874542236,0.8515143990516663,5e-05
170900,0.417257159948349,0.3367408514022827,0.8051629662513733,5e-05
170950,0.4595913589000702,0.3563617169857025,1.0322962999343872,5e-05
171000,0.3816053867340088,0.2848363518714905,0.9676901698112488,5e-05
171050,0.4407151937484741,0.3356541395187378,1.0506104230880737,5e-05
171100,0.37786436080932617,0.28427451848983765,0.9358982443809509,5e-05
171150,0.3042815923690796,0.2095470428466797,0.9473453760147095,5e-05
171200,0.3963468074798584,0.3153535723686218,0.8099323511123657,5e-05
171250,0.3693832457065582,0.28262507915496826,0.8675816059112549,5e-05
171300,0.3186507523059845,0.22848519682884216,0.9016554355621338,5e-05
171350,0.33549654483795166,0.24706566333770752,0.8843086957931519,5e-05
171400,0.4037706255912781,0.29559770226478577,1.0817290544509888,5e-05
171450,0.451779305934906,0.3490237295627594,1.0275555849075317,5e-05
171500,0.36187034845352173,0.27482545375823975,0.8704490065574646,5e-05
171550,0.3449268937110901,0.2583925426006317,0.8653436303138733,5e-05
171600,0.3590348958969116,0.2827698588371277,0.7626504302024841,5e-05
171650,0.41843387484550476,0.3326362371444702,0.8579763174057007,5e-05
171700,0.3874026834964752,0.3048575222492218,0.825451672077179,5e-05
171750,0.36049336194992065,0.2866096496582031,0.7388370633125305,5e-05
171800,0.460980087518692,0.3660814166069031,0.9489865899085999,5e-05
171850,0.38473111391067505,0.28726935386657715,0.9746176600456238,5e-05
171900,0.37027856707572937,0.2886241674423218,0.8165439963340759,5e-05
171950,0.36251816153526306,0.2778841555118561,0.8463401198387146,5e-05
172000,0.43131309747695923,0.312644362449646,1.1866872310638428,5e-05
172050,0.3552802801132202,0.268119752407074,0.8716052770614624,5e-05
172100,0.3214838206768036,0.23630809783935547,0.851757287979126,5e-05
172150,0.39373263716697693,0.27425727248191833,1.1947535276412964,5e-05
172200,0.4460921883583069,0.3541966676712036,0.9189552068710327,5e-05
172250,0.34987398982048035,0.25787046551704407,0.9200352430343628,5e-05
172300,0.402707576751709,0.3223308026790619,0.8037678003311157,5e-05
172350,0.3836106061935425,0.2951470613479614,0.884635329246521,5e-05
172400,0.37027689814567566,0.2811092436313629,0.8916765451431274,5e-05
172450,0.3413029611110687,0.27414339780807495,0.6715956926345825,5e-05
172500,0.38004761934280396,0.2799715995788574,1.0007601976394653,5e-05
172550,0.3535735011100769,0.26183241605758667,0.917410671710968,5e-05
172600,0.4233406186103821,0.33458757400512695,0.8875302672386169,5e-05
172650,0.3478529751300812,0.258560448884964,0.8929251432418823,5e-05
172700,0.3957561254501343,0.31708431243896484,0.78671795129776,5e-05
172750,0.3924880921840668,0.30557772517204285,0.8691035509109497,5e-05
172800,0.38614946603775024,0.2859359085559845,1.0021355152130127,5e-05
172850,0.3461349308490753,0.2510077655315399,0.9512715339660645,5e-05
172900,0.37322771549224854,0.27855053544044495,0.9467716813087463,5e-05
172950,0.4438355565071106,0.3523160517215729,0.9151949286460876,5e-05
173000,0.35223475098609924,0.2606666684150696,0.9156807065010071,5e-05
173050,0.36643069982528687,0.2669273614883423,0.995033323764801,5e-05
173100,0.3565202057361603,0.26565590500831604,0.9086430072784424,5e-05
173150,0.29988744854927063,0.2028924524784088,0.9699499011039734,5e-05
173200,0.3643576502799988,0.27879640460014343,0.855612576007843,5e-05
173250,0.3104233145713806,0.22675912082195282,0.8366420865058899,5e-05
173300,0.3724207580089569,0.28239691257476807,0.9002383351325989,5e-05
173350,0.31919610500335693,0.23480960726737976,0.8438650369644165,5e-05
173400,0.43347471952438354,0.35032373666763306,0.8315098881721497,5e-05
173450,0.29902130365371704,0.22368744015693665,0.7533384561538696,5e-05
173500,0.3816799521446228,0.2959635853767395,0.8571637272834778,5e-05
173550,0.3662111163139343,0.2866279184818268,0.7958320379257202,5e-05
173600,0.3552255630493164,0.2639821171760559,0.9124343991279602,5e-05
173650,0.4205131530761719,0.3247062563896179,0.9580689668655396,5e-05
173700,0.4117593765258789,0.32447630167007446,0.8728306889533997,5e-05
173750,0.42857158184051514,0.345853328704834,0.8271825909614563,5e-05
173800,0.4720609486103058,0.38813379406929016,0.839271605014801,5e-05
173850,0.4347998797893524,0.35726290941238403,0.7753696441650391,5e-05
173900,0.40849578380584717,0.3125191032886505,0.959766685962677,5e-05
173950,0.35624247789382935,0.2602083683013916,0.960341215133667,5e-05
174000,0.35981228947639465,0.28674736618995667,0.7306491732597351,5e-05
174050,0.36044633388519287,0.2864256203174591,0.7402072548866272,5e-05
174100,0.376994252204895,0.2849755585193634,0.9201867580413818,5e-05
174150,0.49211573600769043,0.39906492829322815,0.9305081963539124,5e-05
174200,0.35504525899887085,0.27471923828125,0.8032601475715637,5e-05
174250,0.3919861912727356,0.28623083233833313,1.0575536489486694,5e-05
174300,0.44174543023109436,0.3527131676673889,0.8903225064277649,5e-05
174350,0.4287808835506439,0.32892102003097534,0.9985986351966858,5e-05
174400,0.3654229938983917,0.2582348585128784,1.0718812942504883,5e-05
174450,0.45608898997306824,0.3605204224586487,0.955685555934906,5e-05
174500,0.45580750703811646,0.3560481071472168,0.9975939989089966,5e-05
174550,0.3856521248817444,0.2747650444507599,1.1088707447052002,5e-05
174600,0.38974279165267944,0.29764407873153687,0.9209871292114258,5e-05
174650,0.3719741106033325,0.2687937617301941,1.0318033695220947,5e-05
174700,0.38490530848503113,0.2979492247104645,0.8695607781410217,5e-05
174750,0.3809490203857422,0.27861952781677246,1.0232948064804077,5e-05
174800,0.36159855127334595,0.2671869695186615,0.9441157579421997,5e-05
174850,0.414720356464386,0.3241466283798218,0.9057374000549316,5e-05
174900,0.38236281275749207,0.2958974242210388,0.8646538257598877,5e-05
174950,0.46714213490486145,0.3744144141674042,0.9272770881652832,5e-05
175000,0.35314881801605225,0.2670048177242279,0.8614400029182434,5e-05
